11.795,51.18841554,0.680004418,915.2327914,-0.001128377,2.614895645,-0.006937078
11.835,51.18844468,0.680004448,915.2321694,-0.00121356,2.614437202,-0.008482757
11.875,51.18847382,0.680004479,915.2315536,-0.001303252,2.613981077,-0.00991897
11.915,51.18850296,0.680004509,915.2309442,-0.001396759,2.613527132,-0.011250499
11.955,51.18853211,0.68000454,915.2303412,-0.001493514,2.61307524,-0.012481994
11.995,51.18856126,0.68000457,915.2297449,-0.001593044,2.612625272,-0.013617972
12.035,51.18859041,0.680004601,915.2291552,-0.001694943,2.612177106,-0.014662816
12.075,51.18861957,0.680004632,915.2285723,-0.001798854,2.611730623,-0.015620772
12.115,51.18864873,0.680004662,915.2279963,-0.001902479,2.611285709,-0.015515267
12.155,51.18867789,0.680004693,915.2274274,-0.0019725,2.610842264,-0.012605287
12.195,51.18870706,0.680004724,915.2268654,-0.00200258,2.610400182,-0.009909023
12.235,51.18873623,0.680004755,915.2263107,-0.002004228,2.609959351,-0.007408245
12.275,51.1887654,0.680004786,915.2257631,-0.001985302,2.609519668,-0.005086089
12.315,51.18879458,0.680004817,915.2252228,-0.00195118,2.609081035,-0.002926999
12.355,51.18882376,0.680004848,915.2246898,-0.001905555,2.608643356,-0.000916646
12.395,51.18885294,0.680004879,915.2241642,-0.001850973,2.608206542,0.000958143
